dstport,protocol,tag
5056,udp,email
58999,udp,sv_P4
60425,icmp,sv_P4
57915,icmp,sv_P3
5803,udp,sv_P4
26907,tcp,email
44764,tcp,sv_P5
40183,tcp,sv_P2
22151,icmp,sv_P2
41473,tcp,sv_P4
43661,icmp,email
10334,tcp,sv_P3
49304,udp,sv_P2
61658,tcp,sv_P3
21644,tcp,sv_P3
5667,icmp,sv_P4
60668,tcp,sv_P4
2853,tcp,sv_P2
29314,icmp,sv_P1
49713,tcp,email
40024,icmp,email
62380,tcp,sv_P2
49209,icmp,sv_P3
14531,tcp,sv_P1
40353,icmp,sv_P1
2923,tcp,sv_P2
34976,udp,sv_P2
36441,tcp,sv_P5
51747,tcp,sv_P3
27878,tcp,sv_P2
54477,udp,sv_P5
29598,tcp,sv_P2
2500,udp,sv_P1
39822,tcp,sv_P1
12613,tcp,sv_P5
1583,udp,sv_P4
9192,udp,sv_P1
61012,icmp,sv_P1
16573,tcp,sv_P3
54672,udp,sv_P3
10691,tcp,sv_P5
23457,tcp,sv_P5
45754,tcp,sv_P4
53881,tcp,sv_P4
44764,udp,email
9232,icmp,email
8297,tcp,email
5275,udp,email
11671,icmp,sv_P2
60342,icmp,sv_P2
58223,tcp,sv_P4
19601,udp,sv_P3
51805,tcp,email
12477,tcp,sv_P4
26,udp,sv_P5
34020,udp,sv_P3
63677,udp,sv_P3
58660,icmp,sv_P1
50469,udp,sv_P2
57791,icmp,sv_P4
28115,tcp,email
57928,icmp,sv_P3
59948,tcp,email
16276,icmp,sv_P2
24227,tcp,sv_P3
10663,tcp,sv_P2
30284,icmp,sv_P5
50230,udp,sv_P3
39073,icmp,sv_P2
23374,tcp,sv_P5
48888,udp,sv_P3
29928,udp,email
15470,tcp,email
38184,tcp,sv_P1
44547,udp,sv_P1
64333,tcp,sv_P2
39364,icmp,sv_P5
44890,icmp,sv_P5
8668,udp,sv_P5
46824,tcp,sv_P3
44256,udp,sv_P3
55306,udp,sv_P4
30025,tcp,sv_P4
53783,icmp,sv_P5
17106,icmp,email
37509,tcp,email
15164,icmp,sv_P2
54765,tcp,sv_P1
21524,tcp,sv_P5
6479,udp,sv_P3
50855,icmp,email
24561,icmp,sv_P1
5237,icmp,sv_P2
40641,tcp,email
41476,icmp,sv_P4
46817,udp,sv_P2
57426,tcp,sv_P2
57936,icmp,email
37575,udp,sv_P1
53010,udp,sv_P1
54533,tcp,sv_P2
65262,icmp,sv_P1
60622,icmp,sv_P1
15073,udp,sv_P5
55740,tcp,sv_P1
9045,udp,sv_P5
22688,tcp,sv_P5
38721,icmp,sv_P2
11099,udp,email
62317,tcp,sv_P3
25162,icmp,sv_P4
16175,tcp,sv_P2
60071,udp,sv_P2
48289,tcp,sv_P1
42349,udp,sv_P5
418,udp,email
19169,tcp,email
6137,udp,sv_P3
3044,udp,sv_P2
11138,udp,sv_P1
12931,icmp,sv_P1
4275,tcp,sv_P5
24477,udp,sv_P5
55176,icmp,sv_P5
47890,udp,sv_P5
32473,tcp,sv_P3
13493,udp,email
7649,udp,sv_P1
1081,tcp,sv_P5
57882,udp,sv_P1
5020,tcp,email
35240,icmp,sv_P2
36953,udp,sv_P2
5512,tcp,sv_P4
17500,udp,sv_P4
4569,udp,sv_P3
15155,tcp,sv_P2
20658,icmp,sv_P3
24788,tcp,email
19121,udp,sv_P1
45635,tcp,sv_P2
51830,tcp,sv_P4
48673,tcp,email
24636,udp,sv_P1
5824,udp,sv_P5
38703,udp,sv_P3
20114,tcp,sv_P5
13759,tcp,email
10633,udp,sv_P4
19954,icmp,email
2134,udp,sv_P5
53856,udp,sv_P1
23905,icmp,sv_P3
64468,icmp,sv_P4
20125,icmp,email
21628,udp,sv_P5
61480,icmp,sv_P5
17696,tcp,sv_P4
25897,udp,sv_P1
58215,udp,sv_P4
12352,udp,sv_P3
2087,tcp,sv_P4
37832,udp,sv_P3
15283,udp,sv_P1
65148,icmp,sv_P1
64291,udp,sv_P1
63128,udp,sv_P2
38237,icmp,sv_P4
33345,udp,sv_P1
16620,udp,sv_P3
5008,tcp,sv_P3
26701,udp,sv_P3
56247,udp,sv_P1
48917,icmp,sv_P4
61640,tcp,sv_P1
59630,icmp,email
63078,icmp,sv_P5
62927,udp,sv_P4
50430,tcp,sv_P5
30785,icmp,sv_P5
60878,icmp,sv_P2
23438,udp,sv_P1
41354,icmp,sv_P3
8611,udp,email
61994,tcp,sv_P1
51713,tcp,sv_P5
48665,udp,sv_P1
32047,tcp,sv_P2
3943,tcp,sv_P3
23304,tcp,sv_P3
46369,tcp,sv_P1
29170,icmp,sv_P1
28039,icmp,sv_P1
7424,udp,sv_P2
28382,icmp,sv_P5
3291,icmp,sv_P3
36840,tcp,sv_P2
59283,icmp,sv_P4
44454,icmp,sv_P3
50146,icmp,email
42321,tcp,email
10588,tcp,sv_P5
55328,icmp,sv_P2
9837,udp,email
55718,tcp,sv_P4
58890,icmp,sv_P4
62192,udp,sv_P1
33089,udp,sv_P3
521,udp,sv_P5
22676,icmp,sv_P2
27850,tcp,sv_P4
11349,udp,sv_P5
58463,udp,sv_P2
24950,tcp,sv_P2
10406,udp,sv_P3
42112,udp,sv_P2
28131,tcp,sv_P2
13005,tcp,sv_P4
37599,icmp,sv_P3
47919,udp,sv_P4
63606,icmp,sv_P2
52255,tcp,sv_P5
17817,tcp,sv_P4
21273,tcp,sv_P2
7225,udp,sv_P1
39327,tcp,sv_P2
56431,tcp,sv_P3
40985,tcp,sv_P3
7541,tcp,sv_P1
56233,icmp,email
50478,tcp,sv_P1
55944,icmp,sv_P4
57126,tcp,email
30216,icmp,sv_P2
32365,tcp,sv_P2
2156,udp,sv_P1
6331,udp,sv_P2
18606,tcp,sv_P1
58012,udp,sv_P2
14894,icmp,email
38582,icmp,sv_P5
15444,udp,sv_P3
9129,icmp,sv_P1
51966,udp,sv_P1
20944,icmp,sv_P4
5722,udp,sv_P3
45367,icmp,sv_P5
63128,tcp,sv_P5
10214,icmp,sv_P1
42235,tcp,sv_P2
54002,icmp,sv_P5
38376,tcp,sv_P5
22997,icmp,email
29145,udp,sv_P3
19602,tcp,sv_P2
30893,icmp,sv_P5
38978,icmp,sv_P3
15896,icmp,email
36884,tcp,sv_P3
2341,icmp,email
13051,icmp,sv_P3
62728,udp,sv_P3
36674,udp,sv_P3
63210,udp,sv_P3
64282,tcp,sv_P3
64279,tcp,sv_P2
30991,tcp,sv_P2
65226,udp,sv_P5
45678,tcp,email
26661,icmp,sv_P2
56980,tcp,sv_P3
46622,tcp,sv_P3
41905,tcp,email
53809,tcp,sv_P5
22364,udp,sv_P4
2488,udp,sv_P2
65455,icmp,sv_P4
41854,icmp,sv_P1
21537,icmp,sv_P3
44097,tcp,sv_P1
53943,tcp,sv_P3
58916,tcp,sv_P3
3120,tcp,sv_P3
30596,udp,sv_P4
53924,icmp,sv_P4
20590,tcp,sv_P3
27486,icmp,sv_P2
40045,udp,sv_P3
62783,udp,sv_P4
3626,icmp,sv_P3
23009,udp,sv_P2
24657,icmp,sv_P3
7446,udp,sv_P2
55403,icmp,sv_P5
17114,udp,sv_P5
45668,udp,email
28812,icmp,sv_P1
33913,tcp,sv_P2
62869,tcp,sv_P2
39558,icmp,sv_P1
59605,udp,sv_P1
44668,icmp,email
21306,udp,email
39439,icmp,sv_P3
37680,icmp,email
30449,tcp,sv_P5
54307,udp,sv_P1
47998,tcp,email
25058,tcp,sv_P1
23477,icmp,sv_P1
21552,icmp,sv_P2
14861,icmp,sv_P5
54714,icmp,sv_P3
62066,tcp,sv_P2
38991,udp,email
53665,udp,sv_P3
31948,tcp,sv_P3
35249,udp,sv_P3
29622,udp,sv_P1
15725,udp,sv_P4
22971,tcp,sv_P4
60626,udp,sv_P4
26271,udp,sv_P1
47872,icmp,sv_P3
6216,icmp,email
59821,tcp,sv_P5
9180,tcp,sv_P1
16290,tcp,sv_P2
50950,tcp,sv_P2
46297,icmp,sv_P3
55506,udp,email
27242,icmp,sv_P1
5210,tcp,email
29981,tcp,sv_P5
35453,tcp,sv_P2
13497,udp,sv_P2
38472,icmp,sv_P2
59744,tcp,email
17528,tcp,sv_P2
63928,icmp,sv_P5
57381,icmp,sv_P4
2022,icmp,sv_P3
29226,icmp,sv_P3
59977,icmp,sv_P4
19052,tcp,sv_P5
46104,tcp,sv_P3
57126,icmp,sv_P1
26945,icmp,email
8990,udp,sv_P1
57339,udp,sv_P1
34217,udp,sv_P1
64171,icmp,sv_P5
12065,icmp,sv_P1
35088,tcp,sv_P5
20972,udp,sv_P2
47279,udp,sv_P4
46524,tcp,sv_P3
17392,icmp,sv_P2
19254,tcp,sv_P5
27098,udp,sv_P3
26928,tcp,sv_P2
10599,icmp,sv_P1
65198,tcp,sv_P2
28108,icmp,sv_P5
39990,udp,sv_P3
4142,udp,sv_P4
50349,tcp,sv_P4
39425,icmp,sv_P5
60115,icmp,sv_P2
28957,udp,sv_P5
44710,udp,sv_P4
1786,tcp,sv_P1
52333,tcp,sv_P3
27960,tcp,email
44327,icmp,email
32706,udp,sv_P4
53896,icmp,sv_P1
17141,tcp,sv_P3
59746,tcp,email
47492,tcp,sv_P1
32383,tcp,sv_P1
7445,udp,sv_P1
25007,tcp,sv_P2
23599,icmp,sv_P4
1052,tcp,sv_P4
33541,tcp,sv_P1
27725,tcp,email
40461,tcp,sv_P2
29660,icmp,sv_P1
18909,icmp,sv_P1
5649,icmp,email
49202,icmp,sv_P3
12927,tcp,sv_P2
33864,tcp,sv_P4
34313,udp,sv_P1
30278,icmp,sv_P5
7987,tcp,sv_P1
25438,icmp,sv_P4
38217,icmp,sv_P5
1570,icmp,sv_P1
14988,tcp,sv_P2
28774,udp,sv_P3
53366,udp,email
56054,icmp,sv_P3
54039,udp,sv_P4
36607,tcp,sv_P3
48665,udp,sv_P2
38337,icmp,sv_P4
50135,icmp,sv_P1
30405,tcp,sv_P5
17227,icmp,sv_P2
60840,icmp,sv_P5
55042,icmp,sv_P3
45251,udp,sv_P3
41028,icmp,sv_P3
13703,icmp,sv_P5
19772,icmp,sv_P4
25490,tcp,email
45084,icmp,sv_P3
57782,udp,sv_P1
12718,udp,sv_P1
18303,icmp,sv_P4
47969,tcp,sv_P5
19553,icmp,sv_P4
30972,udp,sv_P5
16615,udp,sv_P5
22016,tcp,sv_P2
36076,icmp,email
2841,udp,sv_P2
36079,udp,sv_P1
10783,icmp,sv_P1
37592,udp,email
23072,udp,sv_P3
23237,udp,sv_P3
18404,udp,sv_P3
4161,udp,sv_P2
26032,icmp,sv_P4
56828,tcp,sv_P5
30801,udp,sv_P2
34528,tcp,sv_P5
9008,icmp,sv_P3
42021,icmp,sv_P2
46691,icmp,sv_P2
7742,tcp,sv_P5
7601,tcp,sv_P5
19640,udp,sv_P5
2040,tcp,sv_P3
62705,udp,sv_P3
43802,icmp,sv_P2
60176,icmp,sv_P1
9751,tcp,sv_P3
59042,udp,sv_P4
27196,udp,sv_P5
54186,icmp,email
40192,icmp,sv_P3
14481,icmp,sv_P2
21723,udp,sv_P5
63594,tcp,sv_P3
16546,tcp,sv_P1
54167,tcp,sv_P4
8977,tcp,sv_P2
12092,icmp,sv_P2
41772,udp,sv_P3
5596,udp,sv_P3
481,tcp,sv_P4
36880,icmp,sv_P4
40527,icmp,email
16601,tcp,email
8232,icmp,sv_P4
4134,icmp,sv_P1
42087,tcp,sv_P2
52469,tcp,sv_P1
45840,tcp,email
2642,tcp,sv_P2
42050,tcp,sv_P3
590,icmp,sv_P3
30518,udp,sv_P2
7301,icmp,sv_P4
9325,tcp,sv_P4
16648,icmp,sv_P5
1797,udp,sv_P1
47136,udp,sv_P5
23961,udp,sv_P2
19820,tcp,sv_P1
35894,tcp,sv_P1
15985,tcp,sv_P4
36734,icmp,sv_P1
4214,udp,sv_P1
29033,icmp,email
48589,tcp,sv_P2
3223,icmp,sv_P2
34646,udp,sv_P3
48536,icmp,sv_P3
1451,tcp,email
12325,tcp,sv_P3
44763,udp,email
55178,udp,sv_P1
20065,udp,sv_P3
17743,icmp,sv_P3
21243,icmp,sv_P4
40916,tcp,sv_P1
22470,tcp,sv_P1
47206,tcp,sv_P1
30098,udp,sv_P2
16692,tcp,email
21592,tcp,email
32514,tcp,sv_P3
26329,tcp,email
19853,icmp,sv_P2
44465,tcp,sv_P4
36697,tcp,sv_P2
45871,udp,sv_P3
19179,icmp,sv_P2
14575,tcp,sv_P2
54326,tcp,sv_P1
47724,icmp,sv_P5
9440,tcp,email
23496,icmp,sv_P5
42293,icmp,sv_P2
42769,udp,sv_P2
47743,tcp,sv_P2
63227,udp,email
38292,udp,sv_P5
25606,tcp,sv_P5
63159,udp,sv_P4
38533,icmp,sv_P3
25284,tcp,sv_P2
30179,tcp,sv_P5
16418,icmp,sv_P2
59342,udp,sv_P1
26492,udp,sv_P1
32676,udp,sv_P4
65427,tcp,sv_P2
49277,icmp,sv_P5
15893,tcp,sv_P4
14224,icmp,sv_P4
48520,udp,sv_P4
30953,icmp,sv_P4
36554,icmp,sv_P3
2861,udp,sv_P3
23998,udp,sv_P3
35238,tcp,sv_P3
1054,tcp,sv_P5
31144,udp,sv_P4
45899,tcp,email
52912,icmp,sv_P1
52912,tcp,sv_P4
33849,icmp,sv_P5
62039,icmp,sv_P2
62264,icmp,sv_P1
53678,icmp,sv_P4
53584,tcp,sv_P2
44413,udp,email
37265,tcp,sv_P5
247,tcp,sv_P1
63084,tcp,sv_P4
60416,tcp,sv_P2
48268,icmp,sv_P3
55200,tcp,sv_P2
65451,tcp,sv_P1
12996,udp,sv_P3
8811,tcp,email
34273,udp,sv_P1
32884,tcp,sv_P4
20909,tcp,sv_P2
54598,tcp,sv_P2
42425,icmp,sv_P3
35520,udp,sv_P5
29094,icmp,sv_P5
36194,icmp,email
65023,udp,sv_P3
10848,icmp,sv_P3
27692,udp,email
34211,icmp,sv_P2
16175,udp,sv_P1
41859,tcp,sv_P5
23596,udp,sv_P5
64897,udp,sv_P3
64931,tcp,email
9766,icmp,sv_P2
46558,icmp,sv_P5
16085,tcp,sv_P2
7114,tcp,sv_P4
23379,tcp,sv_P3
29065,tcp,sv_P3
29401,tcp,sv_P5
5850,icmp,sv_P4
5121,udp,sv_P5
720,icmp,sv_P2
26513,tcp,sv_P5
32559,icmp,sv_P4
15856,udp,sv_P5
30796,icmp,sv_P3
27383,tcp,sv_P1
54506,icmp,sv_P3
4652,tcp,sv_P2
21780,udp,sv_P5
394,tcp,sv_P1
9933,icmp,email
61453,icmp,sv_P2
14325,tcp,sv_P4
24663,udp,sv_P1
55272,icmp,email
22638,udp,sv_P3
19856,icmp,sv_P1
64966,tcp,sv_P1
2754,icmp,sv_P4
13558,udp,email
39764,udp,sv_P4
62966,tcp,sv_P1
19049,udp,sv_P1
31716,tcp,sv_P4
50732,tcp,sv_P5
49719,udp,email
27481,udp,sv_P2
57847,udp,sv_P5
31300,icmp,sv_P5
22670,udp,sv_P1
60167,tcp,email
65510,tcp,sv_P4
12385,icmp,email
25700,icmp,email
12389,udp,sv_P5
29399,icmp,sv_P1
26329,tcp,sv_P1
55465,icmp,email
64473,udp,sv_P1
58313,tcp,sv_P5
51762,tcp,sv_P5
1187,icmp,sv_P5
13588,udp,email
57305,udp,sv_P4
50672,tcp,sv_P2
4580,udp,sv_P4
9908,icmp,sv_P3
36043,udp,sv_P1
6414,tcp,sv_P1
16500,tcp,email
51416,icmp,sv_P3
36939,udp,sv_P4
17854,udp,sv_P2
54639,icmp,email
38875,icmp,sv_P1
61540,udp,sv_P1
30879,icmp,sv_P3
63835,udp,sv_P3
30177,icmp,sv_P2
6272,udp,sv_P4
53435,udp,sv_P2
50733,icmp,sv_P3
43246,tcp,sv_P3
39724,udp,email
34711,udp,sv_P4
9083,icmp,sv_P2
57254,tcp,sv_P4
13243,udp,sv_P4
19985,udp,email
9159,icmp,sv_P2
51668,tcp,sv_P5
5661,tcp,sv_P2
18418,tcp,email
17563,udp,sv_P2
60452,icmp,sv_P5
53955,tcp,sv_P1
44716,tcp,sv_P2
16344,udp,sv_P4
12535,udp,sv_P1
37652,icmp,email
14684,udp,sv_P5
41355,udp,email
46864,icmp,sv_P5
33208,tcp,sv_P3
50440,udp,sv_P3
51475,udp,email
12721,icmp,email
4346,tcp,sv_P3
2896,tcp,email
14059,udp,sv_P3
6793,udp,sv_P4
60120,icmp,sv_P2
26174,icmp,sv_P3
5123,icmp,sv_P5
11468,icmp,email
50536,udp,sv_P2
5846,udp,sv_P4
44417,icmp,email
51585,tcp,sv_P2
32829,tcp,sv_P2
41207,tcp,sv_P4
13592,tcp,sv_P4
58729,tcp,sv_P4
20383,tcp,sv_P5
5748,tcp,sv_P5
12889,tcp,sv_P1
35727,tcp,sv_P3
30268,tcp,sv_P5
12646,udp,sv_P5
55263,icmp,sv_P1
47986,icmp,sv_P5
59397,icmp,sv_P1
13526,tcp,sv_P2
30132,icmp,sv_P3
38329,icmp,sv_P2
4446,icmp,sv_P1
13564,tcp,sv_P4
28136,icmp,sv_P5
46086,tcp,sv_P4
20184,tcp,email
16301,udp,sv_P1
51948,tcp,sv_P2
28781,tcp,sv_P5
21164,udp,sv_P3
16358,udp,sv_P4
23847,tcp,sv_P4
24871,tcp,sv_P4
23891,tcp,sv_P5
54874,tcp,email
52577,udp,sv_P2
55230,icmp,sv_P5
2259,tcp,sv_P3
29505,udp,sv_P1
35137,icmp,sv_P2
5795,tcp,sv_P3
53934,udp,email
54079,icmp,sv_P3
55852,tcp,sv_P3
49339,tcp,sv_P2
17590,icmp,sv_P5
23037,icmp,sv_P3
63780,icmp,sv_P1
62681,udp,sv_P1
27612,icmp,sv_P4
20460,udp,sv_P4
59161,icmp,sv_P3
56489,icmp,sv_P4
37982,udp,sv_P5
54706,tcp,sv_P5
62757,udp,sv_P1
33233,icmp,email
31855,icmp,sv_P1
7255,udp,sv_P3
26152,icmp,sv_P1
31167,icmp,sv_P2
53197,tcp,sv_P4
3541,icmp,email
6010,udp,sv_P3
35793,udp,sv_P5
35831,tcp,sv_P1
13693,icmp,sv_P1
61843,udp,sv_P4
24524,tcp,sv_P2
1386,udp,sv_P3
63543,udp,email
53183,tcp,sv_P3
6044,tcp,sv_P3
32125,udp,sv_P3
27749,tcp,sv_P4
48444,udp,sv_P4
15151,udp,sv_P2
28215,udp,email
8907,icmp,email
42052,udp,sv_P2
33940,icmp,sv_P2
25358,tcp,sv_P4
20988,icmp,email
39066,tcp,sv_P1
618,icmp,sv_P2
47119,tcp,sv_P4
2978,icmp,email
15170,udp,sv_P1
65068,icmp,sv_P5
16993,icmp,sv_P1
50589,icmp,sv_P1
55158,udp,sv_P4
37129,tcp,sv_P3
56331,tcp,sv_P1
39327,tcp,sv_P3
49449,udp,sv_P1
5730,icmp,sv_P1
10429,icmp,sv_P2
17276,icmp,email
15439,tcp,sv_P5
35926,icmp,sv_P1
47835,icmp,email
39204,udp,email
63691,udp,sv_P2
22910,tcp,email
15394,icmp,sv_P5
54408,udp,sv_P3
2384,icmp,sv_P5
46813,tcp,sv_P4
55576,tcp,sv_P4
30549,udp,sv_P3
4761,udp,email
65334,tcp,sv_P5
22237,icmp,sv_P4
49782,udp,sv_P4
24069,icmp,sv_P1
17062,icmp,sv_P1
22129,udp,sv_P3
31130,tcp,sv_P2
20384,tcp,sv_P1
27436,udp,sv_P1
45135,icmp,sv_P4
55694,icmp,email
31818,tcp,sv_P4
10027,tcp,sv_P2
46642,udp,sv_P2
30919,tcp,sv_P5
34657,udp,sv_P5
19680,icmp,sv_P4
39573,udp,sv_P5
40271,tcp,sv_P2
46797,udp,sv_P3
4825,icmp,sv_P3
1444,tcp,sv_P1
31042,tcp,sv_P3
28287,udp,sv_P5
32019,udp,sv_P3
21136,icmp,email
63096,icmp,sv_P4
36399,icmp,sv_P2
46607,udp,sv_P5
10772,tcp,sv_P5
61254,icmp,sv_P3
29186,udp,sv_P4
57470,tcp,sv_P4
6095,icmp,sv_P4
56526,udp,sv_P5
14748,tcp,email
18644,udp,sv_P1
32367,tcp,sv_P5
35259,tcp,sv_P1
52337,tcp,email
5357,icmp,email
35938,tcp,sv_P1
39740,udp,sv_P2
23194,tcp,sv_P5
51536,icmp,sv_P2
52831,icmp,email
59284,udp,sv_P3
28856,udp,sv_P2
5162,tcp,sv_P5
20970,icmp,sv_P3
40355,udp,email
2795,udp,sv_P4
2289,icmp,sv_P1
12003,udp,sv_P5
34506,udp,sv_P2
60670,icmp,sv_P5
10826,tcp,email
14452,udp,sv_P3
56063,tcp,sv_P3
12513,icmp,sv_P4
24448,icmp,sv_P2
58245,udp,sv_P4
56094,tcp,sv_P3
35348,icmp,email
5413,tcp,sv_P2
38921,udp,sv_P2
13541,udp,email
10797,udp,sv_P4
57824,icmp,sv_P3
57635,tcp,sv_P2
41145,icmp,sv_P3
33470,udp,email
5208,icmp,sv_P4
62287,tcp,sv_P2
1367,icmp,sv_P5
59703,tcp,sv_P4
41835,icmp,email
56072,tcp,sv_P3
4317,icmp,email
35764,icmp,sv_P2
49134,udp,sv_P3
59377,tcp,sv_P5
31015,udp,email
41399,udp,sv_P3
50175,udp,sv_P2
27795,udp,email
27478,tcp,sv_P4
27287,udp,email
53615,udp,sv_P2
48775,icmp,sv_P5
35196,udp,sv_P4
27407,udp,sv_P4
28044,udp,sv_P2
19357,udp,sv_P3
39099,udp,sv_P4
9538,udp,email
10658,udp,sv_P2
5836,icmp,sv_P1
19135,tcp,sv_P1
41286,icmp,sv_P1
31632,tcp,sv_P1
56065,icmp,sv_P3
40891,icmp,email
10429,tcp,email
58042,udp,sv_P4
7229,tcp,email
17916,tcp,sv_P4
9544,tcp,sv_P3
43213,icmp,sv_P2
16666,tcp,sv_P5
64424,udp,sv_P2
21743,tcp,sv_P2
8366,tcp,sv_P4
15726,icmp,sv_P5
43255,udp,sv_P4
37528,tcp,sv_P1
51959,icmp,email
63666,udp,sv_P2
46240,udp,sv_P4
23981,icmp,email
52582,tcp,sv_P1
44195,udp,sv_P1
57446,tcp,sv_P1
23179,icmp,sv_P1
11784,udp,email
15410,udp,sv_P4
14319,tcp,sv_P2
19751,udp,sv_P2
60116,icmp,sv_P2
26691,tcp,sv_P4
29803,tcp,sv_P4
42669,udp,sv_P5
15162,icmp,sv_P3
37413,udp,sv_P3
24292,udp,sv_P4
49123,icmp,sv_P4
42458,udp,sv_P1
35766,icmp,sv_P2
20063,tcp,sv_P5
56322,tcp,email
34971,icmp,sv_P4
29332,tcp,sv_P2
62191,udp,sv_P1
58066,tcp,sv_P3
43589,udp,sv_P5
59406,tcp,sv_P4
48279,udp,sv_P1
53963,tcp,sv_P3
51834,icmp,sv_P3
25379,icmp,sv_P4
21723,icmp,sv_P1
16168,tcp,sv_P4
42308,tcp,sv_P3
9974,udp,sv_P2
33158,icmp,sv_P5
48831,icmp,sv_P2
30337,icmp,sv_P2
43186,icmp,sv_P4
17579,tcp,sv_P4
56577,udp,sv_P3
20946,icmp,sv_P4
2331,udp,sv_P4
2482,icmp,email
30004,udp,sv_P3
41990,udp,email
25322,tcp,sv_P5
33290,tcp,sv_P2
27240,udp,sv_P2
22195,icmp,sv_P3
16072,icmp,sv_P4
43348,icmp,sv_P5
5609,udp,sv_P2
33612,icmp,sv_P2
53705,udp,sv_P1
43201,udp,sv_P3
40606,udp,sv_P4
9071,icmp,sv_P5
10205,tcp,sv_P1
29501,icmp,sv_P4
25373,tcp,sv_P5
588,udp,sv_P3
7401,udp,sv_P2
63011,icmp,sv_P2
8222,icmp,sv_P1
15534,udp,email
23851,udp,sv_P2
28655,icmp,sv_P3
50867,udp,email
13089,icmp,sv_P5
30561,udp,sv_P1
19583,tcp,sv_P1
30278,tcp,sv_P3
13613,tcp,email
44662,udp,sv_P5
9319,tcp,sv_P3
34959,udp,email
25296,udp,sv_P1
15626,icmp,sv_P5
64774,udp,sv_P5
65372,tcp,sv_P1
3612,icmp,sv_P2
59375,tcp,sv_P1
39209,icmp,email
47674,tcp,sv_P5
51841,tcp,email
27277,icmp,sv_P4
58178,udp,email
18613,icmp,sv_P3
39465,tcp,sv_P5
52878,tcp,sv_P4
51388,icmp,sv_P3
16266,tcp,sv_P4
46857,tcp,sv_P5
41867,udp,email
63297,udp,sv_P3
7080,icmp,sv_P5
19577,udp,sv_P5
1182,icmp,email
35369,tcp,email
19746,udp,sv_P5
63451,tcp,sv_P1
37324,udp,email
9188,tcp,sv_P3
5655,icmp,sv_P2
46453,udp,sv_P3
51717,tcp,sv_P5
53200,tcp,sv_P4
37732,icmp,email
35356,tcp,sv_P2
60056,udp,sv_P1
35968,udp,sv_P1
34571,tcp,sv_P1
16574,icmp,sv_P1
51510,tcp,sv_P2
20413,tcp,sv_P5
30641,tcp,sv_P5
41017,tcp,sv_P5
26484,icmp,email
59110,udp,sv_P1
52241,tcp,sv_P1
25929,icmp,email
55357,tcp,sv_P1
4601,icmp,sv_P5
34447,tcp,sv_P5
29698,tcp,sv_P1
30033,icmp,sv_P2
14196,udp,sv_P3
11017,icmp,sv_P2
22236,icmp,email
459,udp,sv_P5
19552,udp,sv_P4
13673,icmp,sv_P1
26447,tcp,sv_P5
13535,tcp,sv_P3
30448,tcp,sv_P5
61046,icmp,sv_P2
21983,tcp,email
28671,icmp,sv_P3
54825,icmp,sv_P3
46000,icmp,sv_P5
62698,udp,sv_P5
43973,icmp,sv_P4
4349,icmp,sv_P4
8572,icmp,sv_P5
4713,udp,sv_P1
6014,tcp,sv_P5
24757,icmp,sv_P5
54960,tcp,sv_P3
48613,tcp,sv_P4
37834,tcp,sv_P4
55878,icmp,email
45632,udp,sv_P3
5184,udp,sv_P4
23801,icmp,sv_P3
38041,udp,sv_P5
47340,udp,sv_P4
12160,tcp,sv_P1
53710,udp,sv_P5
58866,udp,sv_P2
57759,icmp,sv_P5
46161,udp,sv_P4
18319,tcp,sv_P2
21675,icmp,sv_P2
40871,udp,sv_P4
16555,icmp,email
27592,udp,sv_P2
59923,udp,sv_P2
7730,udp,sv_P5
37097,tcp,sv_P1
35292,icmp,sv_P3
5746,udp,sv_P4
15795,tcp,sv_P2
33931,tcp,sv_P3
11180,tcp,sv_P3
29805,tcp,sv_P3
10233,tcp,sv_P5
28430,tcp,email
40746,tcp,email
36136,icmp,sv_P2
16368,tcp,sv_P5
47596,tcp,sv_P5
32275,udp,email
29864,tcp,sv_P1
46750,tcp,sv_P2
56824,udp,sv_P5
54053,tcp,sv_P1
6826,tcp,sv_P1
11208,udp,sv_P2
18642,icmp,sv_P3
54479,tcp,sv_P2
46664,icmp,sv_P5
14318,icmp,sv_P1
22663,icmp,email
17689,icmp,sv_P1
9435,udp,sv_P2
12485,tcp,sv_P4
29468,icmp,email
61189,icmp,email
10092,udp,sv_P4
12901,udp,sv_P3
25164,icmp,sv_P4
44351,udp,sv_P5
4764,tcp,sv_P4
22591,tcp,email
6807,icmp,sv_P5
42148,icmp,sv_P3
47745,icmp,email
25597,tcp,sv_P4
44788,udp,sv_P1
1278,icmp,sv_P5
65438,tcp,sv_P4
14792,tcp,sv_P3
24826,icmp,email
9521,icmp,sv_P1
61744,icmp,sv_P5
32863,udp,sv_P2
2351,icmp,sv_P3
4216,tcp,sv_P1
48468,tcp,sv_P4
55604,udp,sv_P4
7268,icmp,sv_P4
14532,udp,sv_P5
57202,udp,sv_P2
21651,icmp,email
28774,udp,sv_P1
27897,udp,email
60149,tcp,sv_P4
25037,icmp,sv_P4
20756,icmp,sv_P1
1109,icmp,email
23375,tcp,sv_P5
27195,tcp,sv_P2
18495,udp,sv_P2
14515,tcp,sv_P1
14153,udp,sv_P2
9956,tcp,sv_P3
9311,icmp,sv_P3
29420,icmp,sv_P3
37817,tcp,sv_P2
31190,icmp,sv_P1
39068,tcp,sv_P4
29942,tcp,sv_P5
56390,udp,sv_P1
64753,udp,sv_P5
